
"state","county","anew_score"
"alabama","madison",5.075
"alabama","madison",5.415
"alabama","madison",8.72
"alabama","madison",7.84
"alabama","madison",5.78
"alabama","madison",6.45
"alabama","madison",7.64
"alabama","madison",7.325
"alabama","madison",8.72
"alabama","madison",6.86
"alabama","madison",6.39
"alabama","madison",8.72
"alabama","madison",7.6
"alabama","madison",6.86
"alabama","madison",7.72
"alabama","madison",2.24
"alabama","madison",6.155
"alabama","madison",5.48
"alabama","madison",6.87
"alabama","madison",2.24
"alabama","madison",7.2
"alabama","madison",3.58
"alabama","madison",6.98
"alabama","madison",6.255
"alabama","madison",6.411111111
"alabama","madison",5.51
"alabama","madison",3.85666666666667
"alabama","madison",2.44
"alabama","madison",6.795
"alabama","madison",7.62
"alabama","madison",7.84
"alabama","madison",1.94
"alabama","madison",7.91
"alabama","madison",2.44
"alabama","madison",7.91
"alabama","madison",7.33
"alabama","madison",7.75
"alabama","madison",7.225
"alabama","madison",7.225
"alabama","madison",5.31
"alabama","madison",7.75
"alabama","madison",5.76
"alabama","madison",8.72
"alabama","madison",7.6
"alabama","madison",8.72
"alabama","madison",8.72
"alabama","madison",8.21
"alabama","madison",2.02
"alabama","madison",6.02
"alabama","madison",6.87
"alabama","madison",7.32
"alabama","madison",5.13
"alabama","madison",8.1
"alabama","madison",7.47
"alabama","madison",7.75
"alabama","madison",6.255
"alabama","madison",5.78
"alabama","madison",8.72
"alabama","madison",3.34
"alabama","madison",7.55
"alabama","madison",6.98
"alabama","madison",6.87
"alabama","madison",2.44
"alabama","madison",7.11
"alabama","madison",2.02
"alabama","madison",8.72
"alabama","madison",5.31
"alabama","madison",5.04
"alabama","madison",6.15
"alabama","madison",7.73
"alabama","madison",6.411111111
"alabama","madison",5.55
"alabama","madison",7.61
"alabama","madison",2.24
"alabama","madison",6.91
"alabama","madison",8.72
"alabama","madison",7.73
"alabama","madison",6.32
"alabama","madison",8.72
"alabama","madison",3.355
"alabama","madison",7.71
"alabama","madison",7.05
"alabama","madison",6.09
"alabama","madison",5.31
"alabama","madison",5.31
"alabama","madison",7.05
"alabama","madison",7.635
"alabama","madison",7.81
"alabama","madison",7.86
"alabama","madison",7.26
"alabama","madison",7.26
"alabama","madison",8.26
"alabama","madison",5.37333333333333
"alabama","madison",6.55
"alabama","madison",5.05
"alabama","madison",7.54
"alabama","madison",5.61666666666667
"alabama","madison",5.74
"alabama","madison",7.15
"alabama","madison",8.17
"alabama","madison",7.47
"alabama","madison",5.31
"alabama","madison",6.825
"alabama","madison",6.98
"alabama","madison",6.411111111
"alabama","madison",7.33
"alabama","madison",7.33
"alabama","madison",6.39
"alabama","madison",2.98
"alabama","madison",7.65
"alabama","madison",5.08
"alabama","madison",5.31
"alabama","madison",7.65
"alabama","madison",8.15
"alabama","madison",5.23666666666667
"alabama","madison",7.285
"alabama","madison",8.05
"alabama","madison",7.08
"alabama","madison",7.75
"alabama","madison",2.24
"alabama","madison",7.02
"alabama","madison",7.27
"alabama","madison",7.72
"alabama","madison",8.37
"alabama","madison",6.36
"alabama","madison",5.31
"alabama","madison",7.69666666666667
"alabama","madison",7.16
"alabama","madison",4.77
"alabama","madison",6.7
"alabama","madison",4.533333333
"alabama","madison",5.78
"alabama","madison",7.375
"alabama","madison",6.5
"alabama","madison",2.755555556
"alabama","madison",4.31
"alabama","madison",2.82
"alabama","madison",7.1
"alabama","madison",6.87
"alabama","madison",7.47
"alabama","madison",7.7
"alabama","madison",7.1
"alabama","madison",7.47
"alabama","madison",7.26
"alabama","madison",7.25
"alabama","madison",5.21
"alabama","madison",3.76
"alabama","madison",6.415
"alabama","madison",7.47
"alabama","madison",6.415
"alabama","madison",7.215
"alabama","madison",6.525
"alabama","madison",6.411111111
"alabama","madison",8.72
"alabama","madison",6.24
"alabama","madison",6.73
"alabama","madison",5.855
"alabama","madison",5.58
"alabama","madison",6.86
"alabama","madison",5.78
"alabama","madison",2.82
"alabama","madison",5.525
"alabama","madison",2.43
"alabama","madison",5.22
"alabama","madison",7.51
"alabama","madison",8.72
"alabama","madison",7.27
"alabama","madison",6.18
"alabama","madison",7.33
"alabama","madison",2.24
"alabama","marengo",2.79
"alabama","marengo",7.225
"alabama","marengo",8.39
"alabama","marengo",4.57
"alabama","marengo",7.47
"alabama","marengo",6.39
"alabama","marengo",2.17
"alabama","marengo",7.2
"alabama","marengo",6.68
"alabama","marengo",5.55
"alabama","marengo",2.13
"alabama","marengo",5.31
"alabama","marengo",7.47
"alabama","marengo",2
"alabama","marengo",6.5
"alabama","marengo",7.47
"alabama","marengo",8.72
"alabama","marengo",4.965
"alabama","marengo",6.89
"alabama","marengo",2.82
"alabama","marengo",6.075
"alabama","marion",5.55
"alabama","marion",4.38
"alabama","marion",7.2
"alabama","marion",7.26
"alabama","marion",5.72
"alabama","marion",7.1
"alabama","marion",5.31
"alabama","marion",6.87
"alabama","marion",8.72
"alabama","marion",6.39
"alabama","marshall",7.33
"alabama","marshall",8.72
"alabama","marshall",5.275
"alabama","marshall",7.695
"alabama","marshall",8.38
"alabama","mobile",6.73
"alabama","mobile",7.57
"alabama","mobile",7.05
"alabama","mobile",7.47
"alabama","mobile",7.135
"alabama","mobile",8.37
"alabama","mobile",8.37
"alabama","mobile",4.38
"alabama","mobile",5.31
"alabama","mobile",4.91
"alabama","mobile",6.49
"alabama","mobile",6.18
"alabama","mobile",7.26
"alabama","mobile",5.04
"alabama","mobile",5.47
"alabama","mobile",8.01
"alabama","mobile",4.38
"alabama","mobile",7.47
"alabama","mobile",8.21
"alabama","mobile",8.07
"alabama","mobile",7.77
"alabama","mobile",8.29
"alabama","mobile",6.39
"alabama","mobile",7.05
"alabama","mobile",7.05
"alabama","mobile",6.02
"alabama","mobile",8.38
"alabama","mobile",7.57
"alabama","mobile",7.57
"alabama","mobile",5.31
"alabama","mobile",6.98
"alabama","mobile",6.32
"alabama","mobile",8.72
"alabama","mobile",7.62
"alabama","mobile",6.30666666666667
"alabama","mobile",6.32
"alabama","mobile",7.17
"alabama","mobile",5.22
"alabama","mobile",4.76
"alabama","mobile",8.15
"alabama","mobile",7.15
"alabama","mobile",5.11
"alabama","mobile",2.95
"alabama","mobile",7.2
"alabama","mobile",7.19
"alabama","mobile",4.93
"alabama","mobile",7.33
"alabama","mobile",2.34
"alabama","mobile",7.07
"alabama","mobile",7.92
"alabama","mobile",6.68
"alabama","mobile",5.39
"alabama","mobile",7.71
"alabama","mobile",7.37333333333333
"alabama","mobile",6.87
"alabama","mobile",7.8
"alabama","mobile",6.98
"alabama","mobile",6.68
"alabama","mobile",5.3
"alabama","mobile",8.17
"alabama","mobile",6.725925926
"alabama","mobile",5.502
"alabama","mobile",4.415
"alabama","mobile",7.16
"alabama","mobile",6.42
"alabama","mobile",7.91
"alabama","mobile",6.87
"alabama","mobile",7.91
"alabama","mobile",6.525
"alabama","mobile",2.24
"alabama","mobile",7.47
"alabama","mobile",8.37
"alabama","mobile",8.37
"alabama","mobile",8.72
"alabama","mobile",8.72
"alabama","mobile",6.39
"alabama","mobile",7.58
"alabama","mobile",5.47
"alabama","mobile",2.82
"alabama","mobile",7.795
"alabama","mobile",2.24
"alabama","mobile",5.77
"alabama","mobile",8.02
"alabama","mobile",8
"alabama","mobile",7.51
"alabama","mobile",5.47
"alabama","mobile",5.96666666666667
"alabama","mobile",7.05
"alabama","mobile",6.39
"alabama","mobile",6.06
"alabama","mobile",7.2
"alabama","mobile",5.31
"alabama","mobile",6.28
"alabama","mobile",5.85
"alabama","mobile",5.89
"alabama","mobile",7.2
"alabama","mobile",6.55
"alabama","mobile",4.745
"alabama","mobile",8.22
"alabama","mobile",8.72
"alabama","mobile",8.22
"alabama","mobile",7.05
"alabama","mobile",6.98
"alabama","mobile",5.7425
"alabama","mobile",5.775
"alabama","mobile",7.47
"alabama","mobile",6.73
"alabama","mobile",7.385
"alabama","mobile",2.24
"alabama","mobile",4.38
"alabama","mobile",7.47
"alabama","mobile",5.0125
"alabama","mobile",3.58
"alabama","mobile",7.59
"alabama","mobile",8.72
"alabama","mobile",5.31
"alabama","mobile",4.92333333333333
"alabama","mobile",6.27
"alabama","mobile",6.055
"alabama","mobile",8.72
"alabama","mobile",5.485
"alabama","mobile",7.47
"alabama","mobile",6.16
"alabama","mobile",6.08
"alabama","mobile",8.21
"alabama","mobile",6.43
"alabama","mobile",2.51
"alabama","mobile",4.09
"alabama","mobile",6.57
"alabama","mobile",7.05
"alabama","mobile",8.38
"alabama","mobile",5.18
"alabama","mobile",6.73
"alabama","mobile",7.05
"alabama","mobile",7.74
"alabama","mobile",7.34
"alabama","mobile",7.54
"alabama","mobile",6.87
"alabama","mobile",3.89
"alabama","mobile",2.12
"alabama","mobile",7.26
"alabama","mobile",6.95
"alabama","mobile",2.28
"alabama","mobile",7.395
"alabama","mobile",8.26
"alabama","mobile",6.72
"alabama","mobile",6.87
"alabama","mobile",7.74
"alabama","mobile",7.6
"alabama","mobile",7.82
"alabama","mobile",5.02
"alabama","mobile",7.135
"alabama","mobile",7.89
"alabama","mobile",7.91
"alabama","mobile",8.72
"alabama","mobile",5.71
"alabama","mobile",7.74
"alabama","montgomery",7.515
"alabama","montgomery",5.14
"alabama","montgomery",6.73
"alabama","montgomery",5.515
"alabama","montgomery",7.83
"alabama","montgomery",8.72
"alabama","montgomery",8.72
"alabama","montgomery",8.72
"alabama","montgomery",6.44
"alabama","montgomery",5.55
"alabama","montgomery",5.55
"alabama","montgomery",5.55
"alabama","montgomery",7.83
"alabama","montgomery",7.84
"alabama","montgomery",5.92
"alabama","montgomery",5.92
"alabama","montgomery",5.92
"alabama","montgomery",7.595
"alabama","montgomery",6.03666666666667
"alabama","montgomery",7.39
"alabama","montgomery",7.05
"alabama","montgomery",8.26
"alabama","montgomery",7.47
"alabama","montgomery",2.44
"alabama","montgomery",6.411111111
"alabama","montgomery",3.93
"alabama","montgomery",7.945
"alabama","montgomery",6.55
"alabama","montgomery",2.12
"alabama","montgomery",2.41
"alabama","montgomery",7.59
"alabama","montgomery",1.61
"alabama","montgomery",7.91
"alabama","montgomery",5.22
"alabama","montgomery",7.6
"alabama","montgomery",5.89
"alabama","montgomery",5.31
"alabama","montgomery",5.11
"alabama","montgomery",5.56
"alabama","montgomery",6.73
"alabama","montgomery",5.88
"alabama","montgomery",7.62
"alabama","montgomery",7.59
"alabama","montgomery",8.72
"alabama","montgomery",7.005
"alabama","montgomery",5.78
"alabama","montgomery",8.13
"alabama","montgomery",3.23
"alabama","montgomery",7.59
"alabama","montgomery",6.565
"alabama","montgomery",7.59
"alabama","montgomery",7.59
"alabama","montgomery",8.26
"alabama","montgomery",6.54666666666667
"alabama","montgomery",5.565
"alabama","montgomery",2.24
"alabama","montgomery",8.37
"alabama","montgomery",7.64
"alabama","montgomery",6.03
"alabama","montgomery",4.66
"alabama","montgomery",2.31
"alabama","montgomery",6.258
"alabama","montgomery",8.72
"alabama","montgomery",5.22
"alabama","montgomery",7.16
"alabama","montgomery",7.39
"alabama","montgomery",8.41
"alabama","montgomery",7.59
"alabama","montgomery",4.09
"alabama","montgomery",3.56666666666667
"alabama","montgomery",4.945
"alabama","montgomery",6.411111111
"alabama","montgomery",4.945
"alabama","montgomery",6.411111111
"alabama","montgomery",5.61666666666667
"alabama","montgomery",2.12
"alabama","montgomery",5.22
"alabama","montgomery",7.48666666666667
"alabama","montgomery",8.72
"alabama","montgomery",7.11
"alabama","montgomery",6.54666666666667
"alabama","montgomery",3.965
"alabama","montgomery",2.21
"alabama","montgomery",5.325
"alabama","montgomery",2.24
"alabama","montgomery",7.335
"alabama","montgomery",2.24
"alabama","montgomery",7.15
"alabama","montgomery",7.2
"alabama","montgomery",7.365
"alabama","montgomery",4.96666666666667
"alabama","montgomery",7.47
"alabama","montgomery",6.97
"alabama","montgomery",2.975
"alabama","montgomery",6.32
"alabama","montgomery",6.411111111
"alabama","montgomery",8.72
"alabama","montgomery",8.72
"alabama","montgomery",2.28
"alabama","montgomery",2.41
"alabama","montgomery",6.73
"alabama","montgomery",7.91
"alabama","montgomery",7.91
"alabama","montgomery",6.98
"alabama","montgomery",6.5
"alabama","montgomery",7.91
"alabama","montgomery",6.605
"alabama","montgomery",6.54666666666667
"alabama","montgomery",4.975
"alabama","montgomery",5.08
"alabama","montgomery",7.11
"alabama","montgomery",8.26
"alabama","montgomery",2.28
"alabama","montgomery",7.59
"alabama","montgomery",7.59
"alabama","montgomery",7.59
"alabama","montgomery",2.12
"alabama","montgomery",7.59
"alabama","montgomery",2.24
"alabama","montgomery",2.44
"alabama","montgomery",7.59
"alabama","montgomery",7.47
"alabama","montgomery",7.2
"alabama","montgomery",7.47
"alabama","montgomery",2.24
"alabama","montgomery",8.47
"alabama","montgomery",3.15
"alabama","montgomery",4.93
"alabama","montgomery",3.76
"alabama","montgomery",5.31
"alabama","montgomery",2.24
"alabama","montgomery",6.03
"alabama","montgomery",6.47
"alabama","montgomery",8.14
"alabama","montgomery",6.815
"alabama","montgomery",6.615
"alabama","montgomery",2.91
"alabama","montgomery",6.32
"alabama","montgomery",6.16
"alabama","montgomery",6.98
"alabama","montgomery",6.03
"alabama","montgomery",1.9
"alabama","montgomery",5.31
"alabama","montgomery",6.06
"alabama","montgomery",7.2
"alabama","montgomery",7.91
"alabama","montgomery",3.22
"alabama","montgomery",5.08
"alabama","montgomery",7.05
"alabama","montgomery",6.03
"alabama","montgomery",7.08
"alabama","montgomery",7.22333333333333
"alabama","montgomery",7.44
"alabama","montgomery",6.73
"alabama","montgomery",7.74
"alabama","montgomery",7.47
"alabama","montgomery",7.72
"alabama","montgomery",3.64
"alabama","montgomery",7.59
"alabama","montgomery",5.65
"alabama","montgomery",7.64
"alabama","montgomery",7.65
"alabama","montgomery",7.74
"alabama","montgomery",6.411111111
"alabama","montgomery",8.72
"alabama","montgomery",6.63
"alabama","montgomery",2.24
"alabama","montgomery",8.17
"alabama","montgomery",4.93
"alabama","montgomery",4.93
"alabama","montgomery",6.9
"alabama","montgomery",8.72
"alabama","montgomery",8.23
"alabama","montgomery",7.47
"alabama","montgomery",8.13
"alabama","montgomery",8.13
"alabama","montgomery",8.13
"alabama","montgomery",8.13
"alabama","montgomery",1.93
"alabama","montgomery",8.13
"alabama","montgomery",8.13
"alabama","montgomery",7.86
"alabama","montgomery",8.13
"alabama","montgomery",3.43
"alabama","montgomery",6.411111111
"alabama","montgomery",7.47
"alabama","montgomery",6.005
"alabama","montgomery",6.995
"alabama","montgomery",8.22
"alabama","montgomery",5.23
"alabama","montgomery",6.26
"alabama","montgomery",5.34
"alabama","montgomery",2.79
"alabama","montgomery",2.31
"alabama","montgomery",6.54666666666667
"alabama","morgan",8.21
"alabama","morgan",3.94
"alabama","morgan",8.72
"alabama","morgan",6.411111111
"alabama","morgan",7.358
"alabama","morgan",5.73
"alabama","morgan",8.26
"alabama","morgan",7.41
"alabama","morgan",2.31
"alabama","morgan",6.73
"alabama","morgan",5.31
"alabama","morgan",7.725
"alabama","morgan",2.79
"alabama","morgan",4.33
"alabama","morgan",5.08
"alabama","morgan",7.51
"alabama","morgan",7.51
"alabama","morgan",8.16
"alabama","morgan",1.9
"alabama","morgan",7.52
"alabama","morgan",8.72
"alabama","morgan",7.47
"alabama","morgan",6.45
"alabama","morgan",8.72
"alabama","morgan",8.72
"alabama","morgan",4.335
"alabama","perry",7.405
"alabama","perry",6.87
"alabama","perry",7.05
"alabama","perry",7.47
"alabama","perry",7.47
"alabama","perry",5.15
"alabama","perry",2.24
"alabama","perry",6.18
"alabama","perry",6.87
"alabama","perry",6.32
"alabama","perry",8.22
"alabama","perry",6.41
"alabama","perry",7.51
"alabama","perry",8.26
"alabama","perry",7.75
"alabama","perry",6.411111111
"alabama","perry",8.72
"alabama","perry",2.835
"alabama","perry",7.91
"alabama","perry",8.26
"alabama","pike",8.425
"alabama","pike",6.98
"alabama","pike",6.87
"alabama","randolph",7.94
"alabama","randolph",7.39
"alabama","randolph",8.72
"alabama","randolph",7.05
"alabama","randolph",4.965
"alabama","randolph",1.9
"alabama","randolph",7.47
"alabama","randolph",7.11
"alabama","randolph",8.21
"alabama","randolph",6.86
"alabama","randolph",8.72
"alabama","randolph",6.32
"alabama","randolph",7.73
"alabama","randolph",8.22
"alabama","randolph",8.42
"alabama","randolph",5.31
"alabama","randolph",6.28
"alabama","randolph",7.2
"alabama","randolph",7
"alabama","randolph",6.68
"alabama","randolph",4.38
"alabama","randolph",7.47
"alabama","russell",7.2
"alabama","russell",7.27
"alabama","russell",8.22
"alabama","russell",5.72
"alabama","russell",7.015
"alabama","russell",7
"alabama","russell",6.39
"alabama","russell",2.24
"alabama","russell",7.33
"alabama","russell",5.23
"alabama","shelby",6.39
"alabama","shelby",2.95
"alabama","shelby",6.411111111
"alabama","shelby",2.13
"alabama","shelby",6.995
"alabama","shelby",7.32
"alabama","shelby",7.55
"alabama","shelby",5.95
"alabama","shelby",2.12
"alabama","shelby",4.33
"alabama","shelby",6.61
"alabama","shelby",7.595
"alabama","shelby",7.05
"alabama","shelby",6.95
"alabama","shelby",3.93
"alabama","shelby",1.755
"alabama","shelby",2.95
"alabama","shelby",7.51
"alabama","shelby",6.89
"alabama","shelby",8.72
"alabama","shelby",7.47
"alabama","shelby",5.25
"alabama","shelby",7.86
"alabama","shelby",5.60333333333333
"alabama","shelby",7.47
"alabama","shelby",5.31
"alabama","shelby",7.62
"alabama","shelby",6.73
"alabama","shelby",7.26
"alabama","shelby",6.26
"alabama","shelby",5.936
"alabama","shelby",7.05
"alabama","shelby",7.933333333
"alabama","shelby",6.945
"alabama","shelby",8.025
"alabama","shelby",8.025
"alabama","shelby",7.05
"alabama","shelby",8.025
"alabama","shelby",7.47
"alabama","shelby",4.905
"alabama","shelby",8.03
"alabama","shelby",8.72
"alabama","shelby",7.52
"alabama","shelby",6.45
"alabama","shelby",6.58
"alabama","shelby",7.05
"alabama","shelby",7.91
"alabama","shelby",2.12
"alabama","shelby",6.775
"alabama","shelby",2.8
"alabama","shelby",5.11
"alabama","shelby",5.22
"alabama","shelby",5.22
"alabama","shelby",5.78
"alabama","shelby",5.78
"alabama","shelby",3.415
"alabama","shelby",3.415
"alabama","shelby",6.61
"alabama","shelby",7.47
"alabama","shelby",7.47
"alabama","shelby",6.345
"alabama","shelby",5.04
"alabama","shelby",7.47
"alabama","shelby",7.47
"alabama","shelby",8.1
"alabama","shelby",5.78
